OriginPage	LinkToPage	LinkToPageStatus	LinkToPageTitle	OriginPageDate	OriginPageTitle
https://www.epa.gov/greeningepa/headquarters-facilities-federal-triangle	https://www.epa.gov/enforcement	200	Enforcement	date	Headquarters Facilities at Federal Triangle | Greening EPA | US EPA
https://www.epa.gov/greeningepa/headquarters-facilities-federal-triangle	https://www.epa.gov/laws-regulations/laws-and-executive-orders	200	Laws and Executive Orders	date	Headquarters Facilities at Federal Triangle | Greening EPA | US EPA
https://www.epa.gov/greeningepa/headquarters-facilities-federal-triangle	https://www.epa.gov/laws-regulations/policy-guidance	200	Policy and Guidance	date	Headquarters Facilities at Federal Triangle | Greening EPA | US EPA
https://www.epa.gov/greeningepa/headquarters-facilities-federal-triangle	https://www.epa.gov/laws-regulations/regulations	200	Regulations	date	Headquarters Facilities at Federal Triangle | Greening EPA | US EPA
https://www.epa.gov/greeningepa/headquarters-facilities-federal-triangle	https://www.epa.gov/aboutepa	200	About EPA	date	Headquarters Facilities at Federal Triangle | Greening EPA | US EPA
https://www.epa.gov/greeningepa/headquarters-facilities-federal-triangle	https://www.epa.gov/aboutepa/epas-administrator	200	EPA Administrator	date	Headquarters Facilities at Federal Triangle | Greening EPA | US EPA
https://www.epa.gov/greeningepa/headquarters-facilities-federal-triangle	https://www.epa.gov/aboutepa/senior-epa-leadership	200	Current Leadership	date	Headquarters Facilities at Federal Triangle | Greening EPA | US EPA
https://www.epa.gov/greeningepa/headquarters-facilities-federal-triangle	https://www.epa.gov/aboutepa/epa-organization-chart	200	Organization Chart	date	Headquarters Facilities at Federal Triangle | Greening EPA | US EPA
https://www.epa.gov/greeningepa/headquarters-facilities-federal-triangle	http://cfpub.epa.gov/locator/index.cfm	200	Staff Directory	date	Headquarters Facilities at Federal Triangle | Greening EPA | US EPA
https://www.epa.gov/greeningepa/headquarters-facilities-federal-triangle	https://www.epa.gov/planandbudget	200	Planning, Budget and Results	date	Headquarters Facilities at Federal Triangle | Greening EPA | US EPA
https://www.epa.gov/greeningepa/headquarters-facilities-federal-triangle	https://www.epa.gov/careers	200	Jobs and Internships	date	Headquarters Facilities at Federal Triangle | Greening EPA | US EPA
https://www.epa.gov/greeningepa/headquarters-facilities-federal-triangle	https://www.epa.gov/aboutepa	200	Headquarters Offices	date	Headquarters Facilities at Federal Triangle | Greening EPA | US EPA
https://www.epa.gov/greeningepa/headquarters-facilities-federal-triangle	https://www.epa.gov/aboutepa	200	Regional Offices	date	Headquarters Facilities at Federal Triangle | Greening EPA | US EPA
https://www.epa.gov/greeningepa/headquarters-facilities-federal-triangle	https://www.epa.gov/aboutepa	200	Labs and Research Centers	date	Headquarters Facilities at Federal Triangle | Greening EPA | US EPA
https://www.epa.gov/greeningepa/headquarters-facilities-federal-triangle	https://www.epa.gov/greeningepa/forms/contact-us-about-greening-epa	200	Contact Us	date	Headquarters Facilities at Federal Triangle | Greening EPA | US EPA
https://www.epa.gov/greeningepa/headquarters-facilities-federal-triangle	mailto:%20?subject=Shared%20from%20the%20US%20EPA:%20Headquarters%20Facilities%20at%20Federal%20Triangle&body=Headquarters%20Facilities%20at%20Federal%20Triangle%20-%20https://www.epa.gov/greeningepa/headquarters-facilities-federal-triangle	non url		date	Headquarters Facilities at Federal Triangle | Greening EPA | US EPA
https://www.epa.gov/greeningepa/headquarters-facilities-federal-triangle	https://www.epa.gov/greeningepa/epa-headquarters-potomac-yard-one	200	Potomac Yard One facility in Arlington, Virginia	date	Headquarters Facilities at Federal Triangle | Greening EPA | US EPA
https://www.epa.gov/greeningepa/headquarters-facilities-federal-triangle	https://www.epa.gov/greeningepa/forms/contact-us-about-greening-epa	200	Contact Us	date	Headquarters Facilities at Federal Triangle | Greening EPA | US EPA
https://www.epa.gov/greeningepa/headquarters-facilities-federal-triangle	https://www.epa.gov/greeningepa	200	Greening EPA Home	date	Headquarters Facilities at Federal Triangle | Greening EPA | US EPA
https://www.epa.gov/greeningepa/headquarters-facilities-federal-triangle	https://www.epa.gov/greeningepa/epa-sustainability-plans	200	EPA Sustainability Plans	date	Headquarters Facilities at Federal Triangle | Greening EPA | US EPA
https://www.epa.gov/greeningepa/headquarters-facilities-federal-triangle	https://www.epa.gov/greeningepa/epa-sustainability-progress	200	EPA Sustainability Progress	date	Headquarters Facilities at Federal Triangle | Greening EPA | US EPA
https://www.epa.gov/greeningepa/headquarters-facilities-federal-triangle	https://www.epa.gov/greeningepa/federal-sustainability-requirements-and-guidelines	200	Federal Requirements	date	Headquarters Facilities at Federal Triangle | Greening EPA | US EPA
https://www.epa.gov/greeningepa/headquarters-facilities-federal-triangle	https://www.epa.gov/greeningepa/energy-efficiency-epa	200	Energy Efficiency	date	Headquarters Facilities at Federal Triangle | Greening EPA | US EPA
https://www.epa.gov/greeningepa/headquarters-facilities-federal-triangle	https://www.epa.gov/greeningepa/greenhouse-gases-epa	200	Greenhouse Gases	date	Headquarters Facilities at Federal Triangle | Greening EPA | US EPA
https://www.epa.gov/greeningepa/headquarters-facilities-federal-triangle	https://www.epa.gov/greeningepa/renewable-energy-epa	200	Renewable Energy	date	Headquarters Facilities at Federal Triangle | Greening EPA | US EPA
https://www.epa.gov/greeningepa/headquarters-facilities-federal-triangle	https://www.epa.gov/greeningepa/green-buildings-epa	200	Green Buildings	date	Headquarters Facilities at Federal Triangle | Greening EPA | US EPA
